magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub,log_rev_int,posts_reseaux
170,petit,1,1,30,16,0.04,0.6900000000000001,18,985.5678716205401,54.75377064558556,0,3.4920206127981794,0.7604255021501296
170,petit,1,1,30,17,0.08,0.73,20,981.7873309223049,49.089366546115244,0,3.488177335949334,0.7604255021501296
170,petit,1,1,30,18,0.08,0.73,20,999.1501160098002,49.95750580049001,0,3.5057076519736285,0.7604255021501296
170,petit,1,1,30,19,0.08,0.73,24,1162.4585250462123,48.435771876925514,0,3.6570950777833007,0.7604255021501296
170,petit,1,1,30,20,0.04,0.6900000000000001,23,1124.0454544566448,48.87154149811499,0,3.623492087881857,0.7604255021501296
170,petit,1,1,30,21,0.0,0.65,17,792.011771129697,46.58892771351159,0,3.27337887257932,0.7604255021501296
170,petit,1,1,30,22,-0.04,0.61,21,1047.3037236201283,49.871605886672775,0,3.552776876558087,0.7604255021501296
170,petit,1,1,30,23,0.04,0.6900000000000001,22,1182.3091978424463,53.741327174656654,0,3.674027370794723,0.7604255021501296
170,petit,1,1,30,24,0.08,0.73,21,974.2019014230925,46.39056673443298,0,3.4804211914873724,0.7604255021501296
171,moyen,0,1,150,1,-0.04,0.41000000000000003,61,3010.0255584085476,49.344681285386024,0,2.999068554776246,0.1636328570016783
171,moyen,0,1,150,2,-0.04,0.41000000000000003,66,3346.437159692764,50.703593328678245,0,3.1050162303487445,0.1636328570016783
171,moyen,0,1,150,3,0.0,0.45,70,3244.7120328814403,46.35302904116343,0,3.074146589311064,0.1636328570016783
171,moyen,0,1,150,4,0.04,0.49,71,3608.5345226906647,50.824429897051616,0,3.1804217254177423,0.1636328570016783
171,moyen,0,1,150,5,0.08,0.53,82,3906.5452057290827,47.64079519181808,0,3.2597733891996308,0.1636328570016783
171,moyen,0,1,150,6,0.08,0.53,79,3816.7939481951007,48.313847445507605,0,3.236530774534038,0.1636328570016783
171,moyen,0,1,150,7,0.08,0.53,79,4003.564213056012,50.67802801336724,0,3.2843050025174825,0.1636328570016783
171,moyen,0,1,150,8,0.04,0.49,68,3512.6253867850196,51.656255688014994,0,3.1534837162139553,0.1636328570016783
171,moyen,0,1,150,9,0.0,0.45,68,3284.4470300521452,48.3006916184139,0,3.0863182908576787,0.1636328570016783
171,moyen,0,1,150,10,-0.04,0.41000000000000003,53,2693.2839692392263,50.816678664891064,0,2.8878812403300484,0.1636328570016783
171,moyen,0,1,150,11,0.04,0.49,74,3896.344236691813,52.65330049583531,0,3.257158723203373,0.1636328570016783
171,moyen,0,1,150,12,0.08,0.53,72,3430.5533850432976,47.64657479226802,0,3.129841569797674,0.1636328570016783
171,moyen,0,1,150,13,-0.04,0.41000000000000003,60,3042.2468365475697,50.70411394245949,0,3.0097163182803794,0.1636328570016783
171,moyen,0,1,150,14,-0.04,0.41000000000000003,44,2219.767944193065,50.449271458933296,0,2.694522645663702,0.1636328570016783
171,moyen,0,1,150,15,0.0,0.45,70,3542.8978651423836,50.61282664489119,0,3.1620649831288614,0.1636328570016783
171,moyen,0,1,150,16,0.04,0.49,79,3726.806413730402,47.17476473076458,0,3.21267166245374,0.1636328570016783
171,moyen,0,1,150,17,0.08,0.53,77,3897.7663086011357,50.62034167014462,0,3.2575236325581582,0.1636328570016783
171,moyen,0,1,150,18,0.08,0.53,79,3787.9574090845604,47.9488279630957,0,3.2289469165046234,0.1636328570016783
171,moyen,0,1,150,19,0.08,0.53,85,4133.406448485349,48.628311158651165,0,3.3162218578219926,0.1636328570016783
171,moyen,0,1,150,20,0.04,0.49,70,3645.3000830242986,52.075715471775695,0,3.190558674262131,0.1636328570016783
171,moyen,0,1,150,21,0.0,0.45,61,3006.480149969329,49.28655983556277,0,2.9978899939898205,0.1636328570016783
171,moyen,0,1,150,22,-0.04,0.41000000000000003,67,3469.7273125655656,51.78697481441143,0,3.1411959914816903,0.1636328570016783
171,moyen,0,1,150,23,0.04,0.49,76,3798.433895754471,49.97939336519041,0,3.2317088339720086,0.1636328570016783
171,moyen,0,1,150,24,0.08,0.53,83,4279.560357852354,51.56096816689583,0,3.3509702690755585,0.1636328570016783
172,petit,0,0,30,1,-0.04,0.31,5,311.5156575129478,62.303131502589565,1,2.3402522201911933,1.9510726656369506
172,petit,0,0,30,2,-0.04,0.31,7,304.266983461398,43.466711923056856,1,2.3167081693916796,1.9510726656369506
172,petit,0,0,30,3,0.0,0.35,8,465.96237428768666,58.24529678596083,1,2.7429075073317732,1.9510726656369506
172,petit,0,0,30,4,0.04,0.39,15,921.7488685783868,61.44992457189245,1,3.4250754279801074,1.9510726656369506
172,petit,0,0,30,5,0.08,0.43000000000000005,13,684.9006628544174,52.684666373416725,1,3.1280764283532045,1.9510726656369506
172,petit,0,0,30,6,0.08,0.43000000000000005,12,616.9761392789198,51.41467827324332,1,3.023632969338103,1.9510726656369506
172,petit,0,0,30,7,0.08,0.43000000000000005,12,704.5203560058444,58.7100296671537,1,3.1563198435186863,1.9510726656369506
172,petit,0,0,30,8,0.04,0.39,7,439.99827077224467,62.85689582460638,1,2.6855734151793484,1.9510726656369506
172,petit,0,0,30,9,0.0,0.35,14,754.6844558151942,53.906032558228155,1,3.225102340908267,1.9510726656369506
172,petit,0,0,30,10,-0.04,0.31,13,737.829415997543,56.756108922887925,1,3.202515272585744,1.9510726656369506
172,petit,0,0,30,11,0.04,0.39,12,646.2100787001352,53.850839891677936,1,3.0699272684808547,1.9510726656369506
172,petit,0,0,30,12,0.08,0.43000000000000005,16,860.4674560649437,53.77921600405898,1,3.3562784134775567,1.9510726656369506
172,petit,0,0,30,13,-0.04,0.31,6,286.2856822850861,47.71428038084769,1,2.255792819708639,1.9510726656369506
172,petit,0,0,30,14,-0.04,0.31,9,447.6373841066825,49.73748712296472,1,2.7027861125271473,1.9510726656369506
172,petit,0,0,30,15,0.0,0.35,17,1005.2455428450575,59.13209075559161,1,3.5117897302283105,1.9510726656369506
172,petit,0,0,30,16,0.04,0.39,13,743.3884156170448,57.18372427823421,1,3.210021293105468,1.9510726656369506
172,petit,0,0,30,17,0.08,0.43000000000000005,12,744.4714769930644,62.03928974942203,1,3.2114771581001476,1.9510726656369506
172,petit,0,0,30,18,0.08,0.43000000000000005,11,681.4789907039295,61.95263551853905,1,3.1230680409785925,1.9510726656369506
172,petit,0,0,30,19,0.08,0.43000000000000005,16,720.0352699398073,45.00220437123796,1,3.1781028151756794,1.9510726656369506
172,petit,0,0,30,20,0.04,0.39,18,1013.0817850548592,56.28232139193662,1,3.519554854821038,1.9510726656369506
172,petit,0,0,30,21,0.0,0.35,11,599.6984486721586,54.51804078837806,1,2.9952295616691407,1.9510726656369506
172,petit,0,0,30,22,-0.04,0.31,7,282.9967892587117,40.428112751244534,1,2.244238170541146,1.9510726656369506
172,petit,0,0,30,23,0.04,0.39,14,745.1839731665495,53.227426654753536,1,3.2124337500795086,1.9510726656369506
172,petit,0,0,30,24,0.08,0.43000000000000005,15,954.1887106342,63.612580708946666,1,3.4596640801134333,1.9510726656369506
173,grand,0,1,500,1,-0.04,0.41000000000000003,211,10488.853830280024,49.71020772644561,0,3.0434603339174786,-0.006676771049207684
173,grand,0,1,500,2,-0.04,0.41000000000000003,202,9767.255709506306,48.352751037159926,0,2.9721827176497353,-0.006676771049207684
173,grand,0,1,500,3,0.0,0.45,229,11257.623606333762,49.15992841193783,0,3.114192733602984,-0.006676771049207684
173,grand,0,1,500,4,0.04,0.49,238,11955.384540255582,50.232708152334375,0,3.174328946595388,-0.006676771049207684
173,grand,0,1,500,5,0.08,0.53,279,14438.184546050552,51.749765398030654,0,3.363023582162988,-0.006676771049207684
173,grand,0,1,500,6,0.08,0.53,277,14097.775084370222,50.894494889423186,0,3.3391641700583223,-0.006676771049207684
173,grand,0,1,500,7,0.08,0.53,278,14117.339772890224,50.781797744209435,0,3.3405509935218936,-0.006676771049207684
173,grand,0,1,500,8,0.04,0.49,227,11596.574627375654,51.086231838659266,0,3.14385694432189,-0.006676771049207684
173,grand,0,1,500,9,0.0,0.45,212,10516.307026418091,49.60522182272685,0,3.0460742831233,-0.006676771049207684
173,grand,0,1,500,10,-0.04,0.41000000000000003,205,10004.310052740542,48.80151245239289,0,2.996163185971952,-0.006676771049207684
173,grand,0,1,500,11,0.04,0.49,236,11626.3132985589,49.264039400673305,0,3.146418097571564,-0.006676771049207684
173,grand,0,1,500,12,0.08,0.53,249,12234.780255660562,49.13566367735165,0,3.1974299169876574,-0.006676771049207684
173,grand,0,1,500,13,-0.04,0.41000000000000003,211,10784.105448860379,51.10950449696862,0,3.0712205129517836,-0.006676771049207684
173,grand,0,1,500,14,-0.04,0.41000000000000003,207,10287.448447550867,49.697818587202256,0,3.024071735376907,-0.006676771049207684
173,grand,0,1,500,15,0.0,0.45,221,10908.69349690874,49.36060405841059,0,3.08270722043002,-0.006676771049207684
173,grand,0,1,500,16,0.04,0.49,231,11599.685099662483,50.2150870115259,0,3.144125131722969,-0.006676771049207684
173,grand,0,1,500,17,0.08,0.53,269,13659.133713469713,50.777448748958044,0,3.307555614936819,-0.006676771049207684
173,grand,0,1,500,18,0.08,0.53,270,13342.227725523702,49.41565824268038,0,3.2840812030214765,-0.006676771049207684
173,grand,0,1,500,19,0.08,0.53,252,12641.449196126854,50.16448093701133,0,3.2301282142989796,-0.006676771049207684
173,grand,0,1,500,20,0.04,0.49,261,12833.597869087127,49.1708730616365,0,3.245213746148746,-0.006676771049207684
173,grand,0,1,500,21,0.0,0.45,212,10537.748095056768,49.70635893894702,0,3.0481110476256403,-0.006676771049207684
173,grand,0,1,500,22,-0.04,0.41000000000000003,203,9856.372169066493,48.55355748308617,0,2.981265347298349,-0.006676771049207684
173,grand,0,1,500,23,0.04,0.49,247,12255.640132519024,49.61797624501629,0,3.1991334305715298,-0.006676771049207684
173,grand,0,1,500,24,0.08,0.53,247,12129.456258212713,49.10711035713649,0,3.188784076312723,-0.006676771049207684
174,petit,0,1,30,1,-0.04,0.51,20,1068.4634967185577,53.42317483592789,1,3.5727795294049653,1.5831510631918309
174,petit,0,1,30,2,-0.04,0.51,16,944.3175621352095,59.019847633450595,1,3.44926512848032,1.5831510631918309
174,petit,0,1,30,3,0.0,0.55,15,808.4650744287653,53.897671628584355,1,3.293940098436498,1.5831510631918309
174,petit,0,1,30,4,0.04,0.59,14,807.6370730940054,57.68836236385753,1,3.2929154089903783,1.5831510631918309
174,petit,0,1,30,5,0.08,0.63,19,997.6663252178247,52.50875395883288,1,3.504221495274956,1.5831510631918309
174,petit,0,1,30,6,0.08,0.63,22,1164.4913920467197,52.93142691121454,1,3.6588423156612997,1.5831510631918309
174,petit,0,1,30,7,0.08,0.63,25,1332.7255649952715,53.30902259981086,1,3.7937840395978486,1.5831510631918309
174,petit,0,1,30,8,0.04,0.59,14,785.9433328777179,56.13880949126557,1,3.265687312592618,1.5831510631918309
174,petit,0,1,30,9,0.0,0.55,17,1070.2529934697604,62.95605843939767,1,3.5744529603407784,1.5831510631918309
174,petit,0,1,30,10,-0.04,0.51,10,576.4335994066499,57.64335994066499,1,2.9556627725870888,1.5831510631918309
174,petit,0,1,30,11,0.04,0.59,16,910.5544264776009,56.90965165485006,1,3.412856292190795,1.5831510631918309
174,petit,0,1,30,12,0.08,0.63,22,1226.1985693494391,55.73629860679269,1,3.710476686930667,1.5831510631918309
174,petit,0,1,30,13,-0.04,0.51,17,1027.6785187379573,60.45167757282102,1,3.5338602904812304,1.5831510631918309
174,petit,0,1,30,14,-0.04,0.51,15,812.9346116026951,54.195640773513006,1,3.299453296118137,1.5831510631918309
174,petit,0,1,30,15,0.0,0.55,18,947.3429418501188,52.63016343611771,1,3.452463780974273,1.5831510631918309
174,petit,0,1,30,16,0.04,0.59,21,1238.9856197285137,58.99931522516732,1,3.7208508935465368,1.5831510631918309
174,petit,0,1,30,17,0.08,0.63,22,1201.3878975416296,54.6085407973468,1,3.690035367073759,1.5831510631918309
174,petit,0,1,30,18,0.08,0.63,18,1069.879321064786,59.43774005915478,1,3.574103755381595,1.5831510631918309
174,petit,0,1,30,19,0.08,0.63,18,1079.5149721635103,59.9730540090839,1,3.583069737731968,1.5831510631918309
174,petit,0,1,30,20,0.04,0.59,16,787.6569869528789,49.22856168455493,1,3.267865317681951,1.5831510631918309
174,petit,0,1,30,21,0.0,0.55,19,1107.6657401023629,58.29819684749278,1,3.6088127615229526,1.5831510631918309
174,petit,0,1,30,22,-0.04,0.51,16,909.0931241677391,56.818320260483695,1,3.4112501540972016,1.5831510631918309
174,petit,0,1,30,23,0.04,0.59,15,837.0628488132304,55.804189920882024,1,3.328701774196193,1.5831510631918309
174,petit,0,1,30,24,0.08,0.63,17,877.1616261416973,51.59774271421749,1,3.375493888076202,1.5831510631918309
175,petit,0,1,30,1,-0.04,0.51,12,718.6679887754473,59.888999064620606,1,3.17620210136592,1.4552733597036471
175,petit,0,1,30,2,-0.04,0.51,15,839.290539880576,55.95270265870507,1,3.3313595579233035,1.4552733597036471
175,petit,0,1,30,3,0.0,0.55,14,740.5956724447516,52.899690888910825,1,3.2062574434904705,1.4552733597036471
175,petit,0,1,30,4,0.04,0.59,15,818.2953426510277,54.55302284340185,1,3.306025944361678,1.4552733597036471
175,petit,0,1,30,5,0.08,0.63,14,736.4620933099122,52.604435236422304,1,3.200660384226103,1.4552733597036471
175,petit,0,1,30,6,0.08,0.63,18,1122.228572899121,62.34603182772894,1,3.6218744028339827,1.4552733597036471
175,petit,0,1,30,7,0.08,0.63,22,1280.278734087642,58.19448791307464,1,3.7536357125509916,1.4552733597036471
175,petit,0,1,30,8,0.04,0.59,15,821.6611092949416,54.77740728632944,1,3.3101306525880845,1.4552733597036471
175,petit,0,1,30,9,0.0,0.55,15,770.9183595590399,51.394557303936,1,3.2463850972660526,1.4552733597036471
175,petit,0,1,30,10,-0.04,0.51,15,794.9773931547463,52.998492876983086,1,3.27711629630452,1.4552733597036471
175,petit,0,1,30,11,0.04,0.59,14,791.9451364549201,56.567509746780004,1,3.2732947355999653,1.4552733597036471
175,petit,0,1,30,12,0.08,0.63,18,900.0904974220049,50.00502763455583,1,3.401297929298189,1.4552733597036471
175,petit,0,1,30,13,-0.04,0.51,21,1116.263759710441,53.155417129068624,1,3.6165450771808585,1.4552733597036471
175,petit,0,1,30,14,-0.04,0.51,17,971.5889388879662,57.15229052282154,1,3.4777354309712174,1.4552733597036471
175,petit,0,1,30,15,0.0,0.55,18,995.064385478284,55.281354748793554,1,3.5016100624262996,1.4552733597036471
175,petit,0,1,30,16,0.04,0.59,19,1038.0341804981126,54.63337792095329,1,3.543886610710458,1.4552733597036471
175,petit,0,1,30,17,0.08,0.63,18,937.7962145368493,52.09978969649163,1,3.4423352884495144,1.4552733597036471
175,petit,0,1,30,18,0.08,0.63,22,1170.402882723161,53.20013103287095,1,3.663905931064616,1.4552733597036471
175,petit,0,1,30,19,0.08,0.63,21,1330.7780306189034,63.37038241042397,1,3.792321653944115,1.4552733597036471
175,petit,0,1,30,20,0.04,0.59,16,798.9229051905039,49.932681574406494,1,3.2820670703254704,1.4552733597036471
175,petit,0,1,30,21,0.0,0.55,14,763.3892736010648,54.527805257218915,1,3.2365707077263997,1.4552733597036471
175,petit,0,1,30,22,-0.04,0.51,9,474.3205603030202,52.702284478113356,1,2.7606859990126553,1.4552733597036471
175,petit,0,1,30,23,0.04,0.59,21,1208.716492142867,57.55792819727939,1,3.69611694363972,1.4552733597036471
175,petit,0,1,30,24,0.08,0.63,18,924.8839440720361,51.38244133733534,1,3.4284708821107004,1.4552733597036471
176,moyen,1,0,150,1,-0.04,0.41000000000000003,55,2725.2633331755737,49.550242421374065,0,2.899685044359862,0.03585163429903684
176,moyen,1,0,150,2,-0.04,0.41000000000000003,60,2932.3390753081076,48.872317921801795,0,2.9729204086453462,0.03585163429903684
176,moyen,1,0,150,3,0.0,0.45,62,3026.650594200173,48.816945067744726,0,3.0045765785305876,0.03585163429903684
176,moyen,1,0,150,4,0.04,0.49,63,3128.363074857387,49.65655674376804,0,3.0376298733577918,0.03585163429903684
176,moyen,1,0,150,5,0.08,0.53,72,3770.551934319846,52.36877686555342,0,3.224341377306473,0.03585163429903684
176,moyen,1,0,150,6,0.08,0.53,80,4217.26376920401,52.71579711505012,0,3.336306506711035,0.03585163429903684
176,moyen,1,0,150,7,0.08,0.53,75,3759.348480200744,50.12464640267658,0,3.2213656507312147,0.03585163429903684
176,moyen,1,0,150,8,0.04,0.49,76,3887.4405854923743,51.1505340196365,0,3.25487097879981,0.03585163429903684
176,moyen,1,0,150,9,0.0,0.45,64,3114.6891949862566,48.66701867166026,0,3.0332493552568054,0.03585163429903684
176,moyen,1,0,150,10,-0.04,0.41000000000000003,59,2918.480215936562,49.46576637180614,0,2.9681829916781384,0.03585163429903684
176,moyen,1,0,150,11,0.04,0.49,82,3994.9804734038503,48.71927406590061,0,3.2821586763334385,0.03585163429903684
176,moyen,1,0,150,12,0.08,0.53,79,4009.435807821634,50.7523519977422,0,3.285770520001874,0.03585163429903684
176,moyen,1,0,150,13,-0.04,0.41000000000000003,54,2750.0017866884355,50.925959012748805,0,2.9087215462690357,0.03585163429903684
176,moyen,1,0,150,14,-0.04,0.41000000000000003,72,3569.7187326506055,49.57942684236952,0,3.1696067912012404,0.03585163429903684
176,moyen,1,0,150,15,0.0,0.45,60,3009.4965305169567,50.158275508615944,0,2.998892784047229,0.03585163429903684
176,moyen,1,0,150,16,0.04,0.49,74,3891.6625961892537,52.59003508363856,0,3.2559564538250987,0.03585163429903684
176,moyen,1,0,150,17,0.08,0.53,76,3760.2805328170343,49.47737543180308,0,3.221613549296277,0.03585163429903684
176,moyen,1,0,150,18,0.08,0.53,74,3783.64177079601,51.13029419994608,0,3.227806962142706,0.03585163429903684
176,moyen,1,0,150,19,0.08,0.53,88,4438.707700066191,50.4398602280249,0,3.3874832604206055,0.03585163429903684
176,moyen,1,0,150,20,0.04,0.49,77,3889.254431190469,50.50979780766843,0,3.2553374612135078,0.03585163429903684
176,moyen,1,0,150,21,0.0,0.45,64,3231.0842525322278,50.48569144581606,0,3.069937747690406,0.03585163429903684
176,moyen,1,0,150,22,-0.04,0.41000000000000003,57,2864.2317831583578,50.24968040628698,0,2.949420160583363,0.03585163429903684
176,moyen,1,0,150,23,0.04,0.49,79,3928.287022724779,49.72515218638961,0,3.265323443666995,0.03585163429903684
176,moyen,1,0,150,24,0.08,0.53,79,3846.6901756561765,48.69228070450856,0,3.2443330688014527,0.03585163429903684
177,grand,1,0,500,1,-0.04,0.51,253,14001.079119700778,55.34023367470663,1,3.332281587183322,18.57619476531048
177,grand,1,0,500,2,-0.04,0.51,236,13112.25280185702,55.56039322820771,1,3.266694302006051,18.57619476531048
177,grand,1,0,500,3,0.0,0.55,276,14904.690792424472,54.00250287110316,1,3.3948231622500025,18.57619476531048
177,grand,1,0,500,4,0.04,0.59,300,16350.610891419743,54.50203630473248,1,3.4874124405948,18.57619476531048
177,grand,1,0,500,5,0.08,0.63,304,16596.151212090703,54.592602671350996,1,3.502317994346657,18.57619476531048
177,grand,1,0,500,6,0.08,0.63,312,17317.872240172197,55.50600076978268,1,3.544886226272986,18.57619476531048
177,grand,1,0,500,7,0.08,0.63,304,16387.470704604562,53.90615363356764,1,3.4896642419810147,18.57619476531048
177,grand,1,0,500,8,0.04,0.59,268,14772.182189031862,55.12008279489501,1,3.385893010877392,18.57619476531048
177,grand,1,0,500,9,0.0,0.55,274,14940.291017915806,54.52660955443725,1,3.3972088391857316,18.57619476531048
177,grand,1,0,500,10,-0.04,0.51,261,14809.598623753702,56.741757179132954,1,3.3884227067677157,18.57619476531048
177,grand,1,0,500,11,0.04,0.59,295,17022.311746765943,57.70275168395235,1,3.5276721197911485,18.57619476531048
177,grand,1,0,500,12,0.08,0.63,304,17054.376130010194,56.09992148029669,1,3.529554015873496,18.57619476531048
177,grand,1,0,500,13,-0.04,0.51,254,13910.842675109776,54.76709714610148,1,3.325815765185876,18.57619476531048
177,grand,1,0,500,14,-0.04,0.51,244,13860.416040626176,56.8049837730581,1,3.3221841912323864,18.57619476531048
177,grand,1,0,500,15,0.0,0.55,245,13521.123653894194,55.18825981181303,1,3.29740035821641,18.57619476531048
177,grand,1,0,500,16,0.04,0.59,280,15653.84865773693,55.90660234906046,1,3.443863987934756,18.57619476531048
177,grand,1,0,500,17,0.08,0.63,301,16574.786258621534,55.065735078476855,1,3.501029821141276,18.57619476531048
177,grand,1,0,500,18,0.08,0.63,314,17010.320027100603,54.1729937168809,1,3.5269674008472065,18.57619476531048
177,grand,1,0,500,19,0.08,0.63,324,18075.232913865573,55.78775590699251,1,3.587689834489417,18.57619476531048
177,grand,1,0,500,20,0.04,0.59,305,15916.107586567485,52.18395930022126,1,3.4604788327504044,18.57619476531048
177,grand,1,0,500,21,0.0,0.55,271,15196.334919343211,56.07503660274248,1,3.414201455609756,18.57619476531048
177,grand,1,0,500,22,-0.04,0.51,260,14549.562020300782,55.95985392423378,1,3.370708072026841,18.57619476531048
177,grand,1,0,500,23,0.04,0.59,281,15712.072538814316,55.91484889257764,1,3.447576548939295,18.57619476531048
177,grand,1,0,500,24,0.08,0.63,320,17467.753377790305,54.5867293055947,1,3.553503697569184,18.57619476531048
178,grand,1,0,500,1,-0.04,0.41000000000000003,202,9949.653598114504,49.25571088175497,0,2.9906849168645677,0.42036919691591096
178,grand,1,0,500,2,-0.04,0.41000000000000003,212,11050.65429727948,52.12572781735604,0,3.095636819194203,0.42036919691591096
178,grand,1,0,500,3,0.0,0.45,233,11537.230727480613,49.51601170592538,0,3.1387264412199714,0.42036919691591096
178,grand,1,0,500,4,0.04,0.49,263,12971.689282361984,49.32201248046382,0,3.2559164157704057,0.42036919691591096
178,grand,1,0,500,5,0.08,0.53,271,13538.670034029003,49.95819200748709,0,3.2986972182587566,0.42036919691591096
178,grand,1,0,500,6,0.08,0.53,270,13603.62548828674,50.3837981047657,0,3.303483517796895,0.42036919691591096
178,grand,1,0,500,7,0.08,0.53,264,13109.349553467471,49.656627096467695,0,3.2664728625713386,0.42036919691591096
178,grand,1,0,500,8,0.04,0.49,254,12288.033909284673,48.378086257026276,0,3.2017731165061054,0.42036919691591096
178,grand,1,0,500,9,0.0,0.45,219,10885.561776583168,49.70576153690944,0,3.080584484073923,0.42036919691591096
178,grand,1,0,500,10,-0.04,0.41000000000000003,199,10141.644988785321,50.96304014464986,0,3.0097973932563535,0.42036919691591096
178,grand,1,0,500,11,0.04,0.49,256,12954.355344563735,50.60295056470209,0,3.2545792322061153,0.42036919691591096
178,grand,1,0,500,12,0.08,0.53,274,13888.697836918245,50.6886782369279,0,3.3242225846895295,0.42036919691591096
178,grand,1,0,500,13,-0.04,0.41000000000000003,189,9487.629099370859,50.19909576386698,0,2.9431359305009313,0.42036919691591096
178,grand,1,0,500,14,-0.04,0.41000000000000003,196,10184.28427264956,51.96063404413041,0,3.0139929550791993,0.42036919691591096
178,grand,1,0,500,15,0.0,0.45,239,12287.367216442886,51.41157831147651,0,3.2017188595815864,0.42036919691591096
178,grand,1,0,500,16,0.04,0.49,232,11907.740841811728,51.326469145740205,0,3.1703358601084712,0.42036919691591096
178,grand,1,0,500,17,0.08,0.53,262,13373.614437964005,51.044329915893144,0,3.286430874552594,0.42036919691591096
178,grand,1,0,500,18,0.08,0.53,273,13206.355162594724,48.374927335511806,0,3.2738453460033026,0.42036919691591096
178,grand,1,0,500,19,0.08,0.53,250,13049.237556303766,52.19695022521506,0,3.261876887817543,0.42036919691591096
178,grand,1,0,500,20,0.04,0.49,255,12861.490691353594,50.437218397465074,0,3.2473848095530973,0.42036919691591096
178,grand,1,0,500,21,0.0,0.45,237,12129.708102918998,51.18020296590294,0,3.188804839163623,0.42036919691591096
178,grand,1,0,500,22,-0.04,0.41000000000000003,213,10896.543834610196,51.15748279159717,0,3.081592840121184,0.42036919691591096
178,grand,1,0,500,23,0.04,0.49,230,11464.268194197733,49.84464432259884,0,3.132382265281616,0.42036919691591096
178,grand,1,0,500,24,0.08,0.53,258,13008.448464104136,50.42034288412456,0,3.258746208793881,0.42036919691591096
179,moyen,0,1,150,1,-0.04,0.51,76,4105.010548883538,54.013296695836026,1,3.3093282975515357,4.72295837355699
179,moyen,0,1,150,2,-0.04,0.51,71,3972.539010790485,55.95125367310542,1,3.276525424477973,4.72295837355699
179,moyen,0,1,150,3,0.0,0.55,81,4361.327242620312,53.843546205189035,1,3.3698964093674784,4.72295837355699
179,moyen,0,1,150,4,0.04,0.59,91,5024.222882272634,55.211240464534434,1,3.5113907765774277,4.72295837355699
179,moyen,0,1,150,5,0.08,0.63,105,5876.233982757748,55.96413316912141,1,3.668036062479212,4.72295837355699
179,moyen,0,1,150,6,0.08,0.63,103,5714.526609541935,55.48084086933917,1,3.6401314457257756,4.72295837355699
179,moyen,0,1,150,7,0.08,0.63,91,4869.573797578732,53.51179997339266,1,3.4801264022530494,4.72295837355699
179,moyen,0,1,150,8,0.04,0.59,92,5001.721396947293,54.36653692334014,1,3.5069021174588904,4.72295837355699
179,moyen,0,1,150,9,0.0,0.55,75,4024.282276460965,53.65709701947954,1,3.2894665634489337,4.72295837355699
179,moyen,0,1,150,10,-0.04,0.51,70,3948.3976032076826,56.405680045824035,1,3.2704298114185426,4.72295837355699
179,moyen,0,1,150,11,0.04,0.59,84,4668.9866993569285,55.58317499234439,1,3.4380620521571794,4.72295837355699
179,moyen,0,1,150,12,0.08,0.63,93,5267.49555170422,56.63973711509914,1,3.558675007102229,4.72295837355699
179,moyen,0,1,150,13,-0.04,0.51,83,4395.830441014825,52.96181254234729,1,3.377776449485649,4.72295837355699
179,moyen,0,1,150,14,-0.04,0.51,77,4266.76654320135,55.412552509108444,1,3.3479762754321833,4.72295837355699
179,moyen,0,1,150,15,0.0,0.55,81,4621.558296479882,57.05627526518373,1,3.4278519267191907,4.72295837355699
179,moyen,0,1,150,16,0.04,0.59,79,4360.084071168654,55.1909376097298,1,3.3696113244390533,4.72295837355699
179,moyen,0,1,150,17,0.08,0.63,91,4871.313685364514,53.53091961939026,1,3.480483636192427,4.72295837355699
179,moyen,0,1,150,18,0.08,0.63,97,5284.646267703228,54.480889357765236,1,3.561925670596882,4.72295837355699
179,moyen,0,1,150,19,0.08,0.63,97,5442.155043981901,56.104691175071146,1,3.591295115098704,4.72295837355699
179,moyen,0,1,150,20,0.04,0.59,84,4577.389997237709,54.49273806235368,1,3.4182489509758267,4.72295837355699
179,moyen,0,1,150,21,0.0,0.55,88,4710.508807753116,53.52850917901269,1,3.446915914203502,4.72295837355699
179,moyen,0,1,150,22,-0.04,0.51,78,4168.385757082431,53.44084303951835,1,3.324648837137384,4.72295837355699
179,moyen,0,1,150,23,0.04,0.59,84,4576.182172204511,54.478359192910844,1,3.417985048530344,4.72295837355699
179,moyen,0,1,150,24,0.08,0.63,97,5337.708100464483,55.02791856148952,1,3.571916351058018,4.72295837355699
180,grand,0,1,500,1,-0.04,0.51,242,13370.5113514733,55.25004690691446,1,3.2861988171259235,17.688916507222558
180,grand,0,1,500,2,-0.04,0.51,267,14603.964487084595,54.69649620630935,1,3.374440212625139,17.688916507222558
180,grand,0,1,500,3,0.0,0.55,281,15544.422654210328,55.31823008615775,1,3.436849083092127,17.688916507222558
180,grand,0,1,500,4,0.04,0.59,296,16568.62013309688,55.975068017219186,1,3.50065773352162,17.688916507222558
180,grand,0,1,500,5,0.08,0.63,309,16887.428076533004,54.65187079784144,1,3.5197166248606133,17.688916507222558
180,grand,0,1,500,6,0.08,0.63,325,18268.69532022119,56.211370216065205,1,3.598336137355701,17.688916507222558
180,grand,0,1,500,7,0.08,0.63,322,17679.183788643335,54.904297480258805,1,3.565535070903053,17.688916507222558
